"","state","year","five_year_age_groups","deaths","population","suicides_per_100k","spending","revenue","total_population","spending_per_100k","revenue_per_100k"
"238","Arizona",2005,"30-34 years",82,392959,20.9,386811695.333333,1.1066e+10,5839077,6624534.92792325,189516254.024395
"239","Arizona",2005,"35-39 years",68,393196,17.3,386811695.333333,1.1066e+10,5839077,6624534.92792325,189516254.024395
"240","Arizona",2006,"10-14 years",10,433201,2.3,503149355.666667,1.2157e+10,6029141,8345290.90738907,201637347.675233
"241","Arizona",2006,"15-19 years",60,435349,13.8,503149355.666667,1.2157e+10,6029141,8345290.90738907,201637347.675233
"242","Arizona",2006,"20-24 years",95,421518,22.5,503149355.666667,1.2157e+10,6029141,8345290.90738907,201637347.675233
"243","Arizona",2006,"25-29 years",72,441876,16.3,503149355.666667,1.2157e+10,6029141,8345290.90738907,201637347.675233
"244","Arizona",2006,"30-34 years",61,396538,15.4,503149355.666667,1.2157e+10,6029141,8345290.90738907,201637347.675233
"245","Arizona",2006,"35-39 years",93,408786,22.8,503149355.666667,1.2157e+10,6029141,8345290.90738907,201637347.675233
"246","Arizona",2007,"15-19 years",39,448264,8.7,785553982.333333,1.2773e+10,6167681,12736618.2254454,207095665.291379
"247","Arizona",2007,"20-24 years",96,428652,22.4,785553982.333333,1.2773e+10,6167681,12736618.2254454,207095665.291379
"248","Arizona",2007,"25-29 years",102,450343,22.6,785553982.333333,1.2773e+10,6167681,12736618.2254454,207095665.291379
"249","Arizona",2007,"30-34 years",84,400894,21,785553982.333333,1.2773e+10,6167681,12736618.2254454,207095665.291379
"250","Arizona",2007,"35-39 years",76,418635,18.2,785553982.333333,1.2773e+10,6167681,12736618.2254454,207095665.291379
"251","Arizona",2008,"15-19 years",56,458137,12.2,930310088.666667,1.2241e+10,6280362,14813001.0446319,194909146.956816
"252","Arizona",2008,"20-24 years",66,435282,15.2,930310088.666667,1.2241e+10,6280362,14813001.0446319,194909146.956816
"253","Arizona",2008,"25-29 years",71,452605,15.7,930310088.666667,1.2241e+10,6280362,14813001.0446319,194909146.956816
"254","Arizona",2008,"30-34 years",55,406053,13.5,930310088.666667,1.2241e+10,6280362,14813001.0446319,194909146.956816
"255","Arizona",2008,"35-39 years",83,422417,19.6,930310088.666667,1.2241e+10,6280362,14813001.0446319,194909146.956816
"256","Arizona",2009,"15-19 years",49,461505,10.6,976963703.666667,1.0672e+10,6343154,15401860.0788609,168244378.112214
"257","Arizona",2009,"20-24 years",72,438897,16.4,976963703.666667,1.0672e+10,6343154,15401860.0788609,168244378.112214
"258","Arizona",2009,"25-29 years",80,447102,17.9,976963703.666667,1.0672e+10,6343154,15401860.0788609,168244378.112214
"259","Arizona",2009,"30-34 years",70,412192,17,976963703.666667,1.0672e+10,6343154,15401860.0788609,168244378.112214
"260","Arizona",2009,"35-39 years",95,420284,22.6,976963703.666667,1.0672e+10,6343154,15401860.0788609,168244378.112214
"261","Arizona",2010,"15-19 years",40,461582,8.7,1055826291,1.103e+10,6392017,16517889.2828351,172558990.378154
"262","Arizona",2010,"20-24 years",95,442584,21.5,1055826291,1.103e+10,6392017,16517889.2828351,172558990.378154
"263","Arizona",2010,"25-29 years",87,439998,19.8,1055826291,1.103e+10,6392017,16517889.2828351,172558990.378154
"264","Arizona",2010,"30-34 years",79,416695,19,1055826291,1.103e+10,6392017,16517889.2828351,172558990.378154
"265","Arizona",2010,"35-39 years",79,415693,19,1055826291,1.103e+10,6392017,16517889.2828351,172558990.378154
"266","Arizona",2011,"10-14 years",12,453004,2.6,745351499,1.1323e+10,6482505,11497893.1601287,174670131.376682
"267","Arizona",2011,"15-19 years",52,450712,11.5,745351499,1.1323e+10,6482505,11497893.1601287,174670131.376682
"268","Arizona",2011,"20-24 years",92,463381,19.9,745351499,1.1323e+10,6482505,11497893.1601287,174670131.376682
"269","Arizona",2011,"25-29 years",87,443697,19.6,745351499,1.1323e+10,6482505,11497893.1601287,174670131.376682
"270","Arizona",2011,"30-34 years",87,427026,20.4,745351499,1.1323e+10,6482505,11497893.1601287,174670131.376682
"271","Arizona",2011,"35-39 years",95,406294,23.4,745351499,1.1323e+10,6482505,11497893.1601287,174670131.376682
"272","Arizona",2012,"15-19 years",53,447811,11.8,584062877.666667,1.159e+10,6553255,8912561.4319398,176858675.574199
"273","Arizona",2012,"20-24 years",81,474433,17.1,584062877.666667,1.159e+10,6553255,8912561.4319398,176858675.574199
"274","Arizona",2012,"25-29 years",97,443898,21.9,584062877.666667,1.159e+10,6553255,8912561.4319398,176858675.574199
"275","Arizona",2012,"30-34 years",90,433933,20.7,584062877.666667,1.159e+10,6553255,8912561.4319398,176858675.574199
"276","Arizona",2012,"35-39 years",82,405470,20.2,584062877.666667,1.159e+10,6553255,8912561.4319398,176858675.574199
"277","Arizona",2013,"15-19 years",35,450829,7.8,591884564,1.2069e+10,6626624,8931917.1270318,182128939.260776
"278","Arizona",2013,"20-24 years",95,484698,19.6,591884564,1.2069e+10,6626624,8931917.1270318,182128939.260776
"279","Arizona",2013,"25-29 years",97,441348,22,591884564,1.2069e+10,6626624,8931917.1270318,182128939.260776
"280","Arizona",2013,"30-34 years",71,440480,16.1,591884564,1.2069e+10,6626624,8931917.1270318,182128939.260776
"281","Arizona",2013,"35-39 years",108,408618,26.4,591884564,1.2069e+10,6626624,8931917.1270318,182128939.260776
"282","Arizona",2014,"10-14 years",12,457174,2.6,611725027.666667,1.3083e+10,6731484,9087521.08252306,194355360.571309
"283","Arizona",2014,"15-19 years",53,454665,11.7,611725027.666667,1.3083e+10,6731484,9087521.08252306,194355360.571309
"284","Arizona",2014,"20-24 years",88,489076,18,611725027.666667,1.3083e+10,6731484,9087521.08252306,194355360.571309
"285","Arizona",2014,"25-29 years",91,452152,20.1,611725027.666667,1.3083e+10,6731484,9087521.08252306,194355360.571309
"286","Arizona",2014,"30-34 years",100,445593,22.4,611725027.666667,1.3083e+10,6731484,9087521.08252306,194355360.571309
"287","Arizona",2014,"35-39 years",88,415114,21.2,611725027.666667,1.3083e+10,6731484,9087521.08252306,194355360.571309
"288","Arizona",2015,"10-14 years",12,457463,2.6,637373760.333333,1.3855e+10,6828065,9334617.64545787,202912538.178825
"289","Arizona",2015,"15-19 years",63,460982,13.7,637373760.333333,1.3855e+10,6828065,9334617.64545787,202912538.178825
"290","Arizona",2015,"20-24 years",95,487261,19.5,637373760.333333,1.3855e+10,6828065,9334617.64545787,202912538.178825
"291","Arizona",2015,"25-29 years",103,466525,22.1,637373760.333333,1.3855e+10,6828065,9334617.64545787,202912538.178825
"292","Arizona",2015,"30-34 years",107,447120,23.9,637373760.333333,1.3855e+10,6828065,9334617.64545787,202912538.178825
"293","Arizona",2015,"35-39 years",84,423232,19.8,637373760.333333,1.3855e+10,6828065,9334617.64545787,202912538.178825
"294","Arizona",2016,"15-19 years",56,466504,12,673647675,1.4365e+10,6931071,9719243.60607473,207255126.949356
"295","Arizona",2016,"20-24 years",96,484756,19.8,673647675,1.4365e+10,6931071,9719243.60607473,207255126.949356
"296","Arizona",2016,"25-29 years",107,484407,22.1,673647675,1.4365e+10,6931071,9719243.60607473,207255126.949356
"297","Arizona",2016,"30-34 years",100,448721,22.3,673647675,1.4365e+10,6931071,9719243.60607473,207255126.949356
"298","Arizona",2016,"35-39 years",90,433471,20.8,673647675,1.4365e+10,6931071,9719243.60607473,207255126.949356
"299","Arizona",2017,"10-14 years",16,465903,3.4,700906087.666667,1.4933e+10,7016270,9989725.13410497,212833884.670915
"300","Arizona",2017,"15-19 years",62,467307,13.3,700906087.666667,1.4933e+10,7016270,9989725.13410497,212833884.670915
"301","Arizona",2017,"20-24 years",101,484302,20.9,700906087.666667,1.4933e+10,7016270,9989725.13410497,212833884.670915
"302","Arizona",2017,"25-29 years",131,499932,26.2,700906087.666667,1.4933e+10,7016270,9989725.13410497,212833884.670915
"303","Arizona",2017,"30-34 years",114,455962,25,700906087.666667,1.4933e+10,7016270,9989725.13410497,212833884.670915
"304","Arizona",2017,"35-39 years",93,444880,20.9,700906087.666667,1.4933e+10,7016270,9989725.13410497,212833884.670915
"305","Arizona",2018,"10-14 years",17,476421,3.6,752409883.666667,1.6205e+10,7171646,10491453.1987032,225959284.660732
"306","Arizona",2018,"15-19 years",81,473794,17.1,752409883.666667,1.6205e+10,7171646,10491453.1987032,225959284.660732
"307","Arizona",2018,"20-24 years",114,492176,23.2,752409883.666667,1.6205e+10,7171646,10491453.1987032,225959284.660732
"308","Arizona",2018,"25-29 years",130,517980,25.1,752409883.666667,1.6205e+10,7171646,10491453.1987032,225959284.660732
"309","Arizona",2018,"30-34 years",103,467865,22,752409883.666667,1.6205e+10,7171646,10491453.1987032,225959284.660732
"310","Arizona",2018,"35-39 years",108,458887,23.5,752409883.666667,1.6205e+10,7171646,10491453.1987032,225959284.660732
"311","Arizona",2019,"10-14 years",15,477053,3.1,788761216,1.7987e+10,7278717,10836541.8795648,247117726.929073
"312","Arizona",2019,"15-19 years",51,478065,10.7,788761216,1.7987e+10,7278717,10836541.8795648,247117726.929073
"313","Arizona",2019,"20-24 years",102,495482,20.6,788761216,1.7987e+10,7278717,10836541.8795648,247117726.929073
"314","Arizona",2019,"25-29 years",142,525879,27,788761216,1.7987e+10,7278717,10836541.8795648,247117726.929073
"315","Arizona",2019,"30-34 years",117,481214,24.3,788761216,1.7987e+10,7278717,10836541.8795648,247117726.929073
"316","Arizona",2019,"35-39 years",105,466981,22.5,788761216,1.7987e+10,7278717,10836541.8795648,247117726.929073
"317","Arkansas",1999,"15-19 years",26,200122,13,106477539,4.46e+09,2651860,4015202.12228398,168183840.775908
"318","Arkansas",1999,"20-24 years",34,179622,18.9,106477539,4.46e+09,2651860,4015202.12228398,168183840.775908
"319","Arkansas",1999,"25-29 years",27,176338,15.3,106477539,4.46e+09,2651860,4015202.12228398,168183840.775908
"320","Arkansas",1999,"30-34 years",32,174957,18.3,106477539,4.46e+09,2651860,4015202.12228398,168183840.775908
"321","Arkansas",1999,"35-39 years",34,199896,17,106477539,4.46e+09,2651860,4015202.12228398,168183840.775908
"322","Arkansas",2000,"15-19 years",14,198765,7,113269085.666667,4.832e+09,2673400,4236892.55878906,180743622.353557
"323","Arkansas",2000,"20-24 years",32,181598,17.6,113269085.666667,4.832e+09,2673400,4236892.55878906,180743622.353557
"324","Arkansas",2000,"25-29 years",36,176674,20.4,113269085.666667,4.832e+09,2673400,4236892.55878906,180743622.353557
"325","Arkansas",2000,"30-34 years",30,176171,17,113269085.666667,4.832e+09,2673400,4236892.55878906,180743622.353557
"326","Arkansas",2000,"35-39 years",31,200340,15.5,113269085.666667,4.832e+09,2673400,4236892.55878906,180743622.353557
"327","Arkansas",2001,"15-19 years",23,195850,11.7,125885767.666667,5.098e+09,2691571,4677036.85567524,189406112.638307
"328","Arkansas",2001,"20-24 years",26,190858,13.6,125885767.666667,5.098e+09,2691571,4677036.85567524,189406112.638307
"329","Arkansas",2001,"25-29 years",37,171515,21.6,125885767.666667,5.098e+09,2691571,4677036.85567524,189406112.638307
"330","Arkansas",2001,"30-34 years",47,176768,26.6,125885767.666667,5.098e+09,2691571,4677036.85567524,189406112.638307
"331","Arkansas",2001,"35-39 years",43,194910,22.1,125885767.666667,5.098e+09,2691571,4677036.85567524,189406112.638307
"332","Arkansas",2002,"15-19 years",19,194395,9.8,130258324,5.206e+09,2705927,4813815.15465864,192392477.698031
"333","Arkansas",2002,"20-24 years",38,195427,19.4,130258324,5.206e+09,2705927,4813815.15465864,192392477.698031
"334","Arkansas",2002,"25-29 years",27,170896,15.8,130258324,5.206e+09,2705927,4813815.15465864,192392477.698031
"335","Arkansas",2002,"30-34 years",37,177053,20.9,130258324,5.206e+09,2705927,4813815.15465864,192392477.698031
"336","Arkansas",2002,"35-39 years",45,189601,23.7,130258324,5.206e+09,2705927,4813815.15465864,192392477.698031
"337","Arkansas",2003,"15-19 years",12,194660,6.2,138586672.333333,5.241e+09,2724816,5086092.8713474,192343262.81114
"338","Arkansas",2003,"20-24 years",29,197774,14.7,138586672.333333,5.241e+09,2724816,5086092.8713474,192343262.81114
"339","Arkansas",2003,"25-29 years",28,173343,16.2,138586672.333333,5.241e+09,2724816,5086092.8713474,192343262.81114
"340","Arkansas",2003,"30-34 years",31,176867,17.5,138586672.333333,5.241e+09,2724816,5086092.8713474,192343262.81114
"341","Arkansas",2003,"35-39 years",33,184163,17.9,138586672.333333,5.241e+09,2724816,5086092.8713474,192343262.81114
"342","Arkansas",2004,"15-19 years",11,195713,5.6,154526730.333333,6.071e+09,2749686,5619795.50877203,220788846.435557
"343","Arkansas",2004,"20-24 years",27,197763,13.7,154526730.333333,6.071e+09,2749686,5619795.50877203,220788846.435557
"344","Arkansas",2004,"25-29 years",19,178555,10.6,154526730.333333,6.071e+09,2749686,5619795.50877203,220788846.435557
"345","Arkansas",2004,"30-34 years",37,176072,21,154526730.333333,6.071e+09,2749686,5619795.50877203,220788846.435557
"346","Arkansas",2004,"35-39 years",27,180140,15,154526730.333333,6.071e+09,2749686,5619795.50877203,220788846.435557
"347","Arkansas",2005,"15-19 years",28,198087,14.1,169691007.666667,6.803e+09,2781097,6101585.36961014,244615703.803211
"348","Arkansas",2005,"20-24 years",31,196465,15.8,169691007.666667,6.803e+09,2781097,6101585.36961014,244615703.803211
"349","Arkansas",2005,"25-29 years",25,185695,13.5,169691007.666667,6.803e+09,2781097,6101585.36961014,244615703.803211
"350","Arkansas",2005,"30-34 years",38,174746,21.7,169691007.666667,6.803e+09,2781097,6101585.36961014,244615703.803211
"351","Arkansas",2005,"35-39 years",32,179169,17.9,169691007.666667,6.803e+09,2781097,6101585.36961014,244615703.803211
"352","Arkansas",2006,"15-19 years",19,201049,9.5,184136600.666667,7.239e+09,2821761,6525591.66657512,256541925.414661
"353","Arkansas",2006,"20-24 years",22,195078,11.3,184136600.666667,7.239e+09,2821761,6525591.66657512,256541925.414661
"354","Arkansas",2006,"25-29 years",28,193194,14.5,184136600.666667,7.239e+09,2821761,6525591.66657512,256541925.414661
"355","Arkansas",2006,"30-34 years",33,172938,19.1,184136600.666667,7.239e+09,2821761,6525591.66657512,256541925.414661
"356","Arkansas",2006,"35-39 years",41,182705,22.4,184136600.666667,7.239e+09,2821761,6525591.66657512,256541925.414661
"357","Arkansas",2007,"15-19 years",16,203006,7.9,199122215.666667,7.504e+09,2848650,6990055.48827222,263423024.941639
"358","Arkansas",2007,"20-24 years",24,195065,12.3,199122215.666667,7.504e+09,2848650,6990055.48827222,263423024.941639
"359","Arkansas",2007,"25-29 years",38,195502,19.4,199122215.666667,7.504e+09,2848650,6990055.48827222,263423024.941639
"360","Arkansas",2007,"30-34 years",31,172858,17.9,199122215.666667,7.504e+09,2848650,6990055.48827222,263423024.941639
"361","Arkansas",2007,"35-39 years",34,184379,18.4,199122215.666667,7.504e+09,2848650,6990055.48827222,263423024.941639
"362","Arkansas",2008,"15-19 years",22,204132,10.8,208718425.333333,7.636e+09,2874554,7260897.70215948,265641209.036254
"363","Arkansas",2008,"20-24 years",36,195965,18.4,208718425.333333,7.636e+09,2874554,7260897.70215948,265641209.036254
"364","Arkansas",2008,"25-29 years",44,195672,22.5,208718425.333333,7.636e+09,2874554,7260897.70215948,265641209.036254
"365","Arkansas",2008,"30-34 years",41,175268,23.4,208718425.333333,7.636e+09,2874554,7260897.70215948,265641209.036254
"366","Arkansas",2008,"35-39 years",36,185513,19.4,208718425.333333,7.636e+09,2874554,7260897.70215948,265641209.036254
"367","Arkansas",2009,"15-19 years",20,203468,9.8,219008586.666667,7.47e+09,2896843,7560250.47497109,257866926.167555
"368","Arkansas",2009,"20-24 years",35,197338,17.7,219008586.666667,7.47e+09,2896843,7560250.47497109,257866926.167555
"369","Arkansas",2009,"25-29 years",44,194511,22.6,219008586.666667,7.47e+09,2896843,7560250.47497109,257866926.167555
"370","Arkansas",2009,"30-34 years",23,179622,12.8,219008586.666667,7.47e+09,2896843,7560250.47497109,257866926.167555
"371","Arkansas",2009,"35-39 years",33,185081,17.8,219008586.666667,7.47e+09,2896843,7560250.47497109,257866926.167555
"372","Arkansas",2010,"15-19 years",18,203805,8.8,229737866.666667,7.429e+09,2915918,7878749.21951395,254773968.266597
"373","Arkansas",2010,"20-24 years",37,199650,18.5,229737866.666667,7.429e+09,2915918,7878749.21951395,254773968.266597
"374","Arkansas",2010,"25-29 years",42,192153,21.9,229737866.666667,7.429e+09,2915918,7878749.21951395,254773968.266597
"375","Arkansas",2010,"30-34 years",29,183739,15.8,229737866.666667,7.429e+09,2915918,7878749.21951395,254773968.266597
"376","Arkansas",2010,"35-39 years",39,183614,21.2,229737866.666667,7.429e+09,2915918,7878749.21951395,254773968.266597
"377","Arkansas",2011,"15-19 years",22,196471,11.2,235259153.666667,8.094e+09,2937979,8007516.51617206,275495502.18024
"378","Arkansas",2011,"20-24 years",38,206322,18.4,235259153.666667,8.094e+09,2937979,8007516.51617206,275495502.18024
"379","Arkansas",2011,"25-29 years",33,192697,17.1,235259153.666667,8.094e+09,2937979,8007516.51617206,275495502.18024
"380","Arkansas",2011,"30-34 years",33,189095,17.5,235259153.666667,8.094e+09,2937979,8007516.51617206,275495502.18024
"381","Arkansas",2011,"35-39 years",60,179244,33.5,235259153.666667,8.094e+09,2937979,8007516.51617206,275495502.18024
"382","Arkansas",2012,"15-19 years",21,195209,10.8,237465442.666667,8.365e+09,2949131,8052047.96486377,283642876.494805
"383","Arkansas",2012,"20-24 years",40,208880,19.1,237465442.666667,8.365e+09,2949131,8052047.96486377,283642876.494805
"384","Arkansas",2012,"25-29 years",29,193019,15,237465442.666667,8.365e+09,2949131,8052047.96486377,283642876.494805
"385","Arkansas",2012,"30-34 years",49,191214,25.6,237465442.666667,8.365e+09,2949131,8052047.96486377,283642876.494805
"386","Arkansas",2012,"35-39 years",47,178064,26.4,237465442.666667,8.365e+09,2949131,8052047.96486377,283642876.494805
"387","Arkansas",2013,"15-19 years",22,195537,11.3,244683115.333333,8.847e+09,2959373,8268072.84290738,298948459.690617
